0,1,2,3,4,5
6.466714,11.03272,0.44683048,0.33909515,0.7956593,0.824734
8.38731,7.81299,0.55441993,0.34368768,0.8254961,0.66489005
8.339335,15.04065,0.31722617,0.7636397,0.3709876,0.499345
11.841057,10.608139,0.622072,0.65545666,0.5168131,0.57519394
9.6302805,13.716118,0.31874907,0.69998556,0.40175906,0.4699153
15.426142,4.493163,0.5346755,0.29064137,0.7703637,0.7935581
8.995961,14.052669,0.44698375,0.48934126,0.46421787,0.70137316
9.386753,12.174545,0.35822946,0.42884547,0.5985776,0.77565265
7.228161,12.344407,0.19433609,0.3197527,0.66220343,0.6672283
8.33323,14.843805,0.4564361,0.81016326,0.36382133,0.42528105
11.777824,9.880637,0.47971013,0.545006,0.57248396,0.5998861
10.72747,8.673911,0.56484926,0.5683953,0.7293338,0.76985455
7.1579285,15.99818,0.4276011,0.75658715,0.37770128,0.6666538
6.127102,13.577366,0.4970369,0.43805277,0.6351566,0.68945503
11.648379,10.855867,0.44228077,0.65692675,0.48468295,0.4786974
11.42438,9.445202,0.35255903,0.19690135,0.6910278,0.85535645
6.5755415,14.156461,0.55647504,0.7140305,0.50053865,0.432153
12.491348,11.513801,0.51953596,0.426735,0.4638592,0.73258185
7.894363,10.129037,0.5569305,0.3679011,0.70864046,0.51712847
7.0631976,15.028062,0.3009118,0.9303214,0.3966264,0.4062563
10.1602125,9.581239,0.35101277,0.1562081,0.73865044,0.86876196
8.90738,10.109001,0.63473475,0.5567545,0.7162685,0.75046897
13.977519,8.7226095,0.6900789,0.22211027,0.5979885,0.8500491
6.703929,12.924761,0.43452528,0.797883,0.5901642,0.49181697
6.8661556,11.956044,0.4388752,0.7826265,0.66961133,0.61018074
11.727886,7.857712,0.5898317,0.38488024,0.73876065,0.81945837
11.675964,11.245987,0.250697,0.5463182,0.4995452,0.6691445
8.029626,15.938644,0.3744678,0.67006123,0.32508385,0.6393547
8.154684,15.397411,0.23187625,0.848776,0.34789944,0.5740195
8.194778,11.39248,0.30223358,0.6090131,0.64287126,0.6292644
11.38771,7.110517,0.6435021,0.06814301,0.80660105,0.8761853
8.371926,10.768681,0.61053926,0.18458429,0.71574825,0.7980013
6.0069323,14.433855,0.3291762,0.8988619,0.49492776,0.43091136
14.361925,4.137128,0.49783903,0.18424433,0.8334795,0.8299146
11.1107645,10.149004,0.59423023,0.68446904,0.63113725,0.82210976
7.241414,10.969948,0.3370285,0.456756,0.7190627,0.6848956
10.5468235,8.555125,0.5316667,0.0640752,0.76073503,0.85546035
6.4173865,13.13246,0.26394266,0.6841215,0.617946,0.63279927
6.480565,13.643928,0.33990657,0.7699483,0.54243904,0.4965286
8.144232,15.164522,0.22180372,0.8354987,0.35637242,0.55712867
5.967114,13.798366,0.38858888,0.85195833,0.57294977,0.5669576
9.27832,12.316585,0.5858096,0.78430635,0.5065373,0.59069437
11.110189,9.279526,0.52019584,0.090762556,0.69897294,0.8561311
6.3778567,14.974472,0.31016552,0.9381099,0.42165837,0.43629867
6.2937403,12.557956,0.54177177,0.52315944,0.6140571,0.46319383
5.5279107,14.527774,0.38508168,0.2832899,0.5905148,0.71373427
12.210988,8.108363,0.621611,0.12925148,0.7024472,0.836577
10.857736,12.031487,0.44139606,0.22197461,0.52391994,0.81145287
11.2976,6.1111975,0.49321145,0.07064539,0.8425388,0.87825364
6.981537,14.279346,0.35731357,0.918183,0.44852895,0.47022206
9.761454,11.742184,0.55515325,0.74622107,0.5578127,0.7430153
12.220067,5.7350774,0.616338,0.051274806,0.8264866,0.866608
8.94949,13.548656,0.18971244,0.5515212,0.4651418,0.6802388
7.3704624,10.640546,0.55582815,0.35874653,0.72155464,0.707319
12.281041,7.299042,0.665859,0.062635124,0.75346243,0.88257474
9.535884,9.346043,0.44178107,0.14453787,0.7418043,0.8472116
6.162772,14.772178,0.34092063,0.93539304,0.44585457,0.4313751
5.81563,14.926985,0.32577717,0.9369192,0.45905876,0.452249
6.152439,14.962452,0.32454592,0.94526255,0.43589255,0.44860768
6.941998,11.288791,0.5510172,0.51376104,0.7170932,0.76519907
8.204709,10.998514,0.4629911,0.5137954,0.6476771,0.65215874
6.0785103,15.775099,0.35450274,0.92673266,0.38804638,0.52879626
6.2774363,14.737213,0.35403234,0.94190526,0.44473198,0.45240408
7.6717463,9.253311,0.5538093,0.5211549,0.7515564,0.62458193
10.35411,9.052006,0.5140495,0.11611205,0.74191356,0.90148544
8.492654,9.6759405,0.5357013,0.23076653,0.75260055,0.83726907
12.275335,6.6051426,0.60960555,0.03706184,0.7812203,0.8872293
10.60445,6.493932,0.52324367,0.09281182,0.8299166,0.8676786
