0,1,2,3,4,5
10.411829,13.618406,0.49575242,0.09324589,0.2131024,0.34687865
14.267107,1.762768,0.22240466,0.45819342,0.3622256,0.10622531
11.636411,6.6002154,0.42085108,0.61939025,0.7149451,0.31854558
16.856049,1.4413619,0.258642,0.77579576,0.5356157,0.1252814
14.095907,1.7469871,0.2239027,0.4588083,0.35647255,0.10759032
16.590023,1.4628935,0.25437993,0.7471361,0.5119728,0.121923685
12.902365,8.407228,0.49864212,0.26500702,0.41243047,0.37482193
16.803232,1.4217973,0.25864214,0.7757968,0.5287174,0.12328106
15.069296,1.6093266,0.23339367,0.56924117,0.4038913,0.10863459
16.77511,1.4115763,0.25864238,0.77579844,0.5251026,0.12217575
16.760206,1.4057899,0.25864238,0.77579844,0.52319515,0.121546626
16.745007,1.3995767,0.25864238,0.77579844,0.5212343,0.12086564
16.729683,1.3929993,0.25864238,0.77579844,0.5192483,0.12014243
18.011734,2.2468114,0.37091863,0.6258785,0.3564044,0.19067487
16.699942,1.3789743,0.25864238,0.77579844,0.5153568,0.11861357
16.6857,1.3716203,0.25864238,0.77579844,0.51348,0.117819756
16.671766,1.3640821,0.25864238,0.77579844,0.51164454,0.11700758
16.658226,1.3563883,0.25864238,0.77579844,0.50986236,0.11618078
16.64515,1.3485634,0.25864238,0.77579844,0.5081432,0.11534247
16.632599,1.3406307,0.25864238,0.77579844,0.50649494,0.114495486
16.620617,1.3326085,0.25864238,0.77579844,0.50492364,0.11364207
16.609241,1.3245159,0.25864238,0.77579844,0.503434,0.112784296
16.598495,1.3163722,0.25864232,0.7757976,0.5020285,0.11192387
16.588411,1.3081783,0.25864238,0.77579844,0.5007127,0.111062646
16.57893,1.3000083,0.2586416,0.77578914,0.49947253,0.1102007
16.570202,1.291725,0.25864238,0.77579844,0.49834162,0.10934228
16.56206,1.2834835,0.25864238,0.77579844,0.49728432,0.10848552
16.554539,1.2752438,0.25864238,0.77579844,0.49630883,0.10763231
16.547607,1.2670147,0.25864238,0.77579844,0.49541143,0.10678342
16.54124,1.2588042,0.25864238,0.77579844,0.49458802,0.10593963
16.5354,1.2506187,0.25864238,0.77579844,0.49383405,0.105101496
16.530058,1.2424648,0.25864238,0.77579844,0.49314493,0.104269624
16.525175,1.2343466,0.25864238,0.77579844,0.492516,0.10344446
16.520718,1.2262708,0.25864238,0.77579844,0.49194247,0.10262644
16.516653,1.2182409,0.25864238,0.77579844,0.4914199,0.10181588
16.512947,1.210261,0.25864238,0.77579844,0.490944,0.101013094
16.50957,1.2023342,0.25864238,0.77579844,0.49051058,0.100218356
16.506493,1.194464,0.25864238,0.77579844,0.4901159,0.0994319
16.503685,1.1866534,0.25864238,0.77579844,0.48975626,0.09865385
16.501118,1.1789042,0.25864238,0.77579844,0.4894275,0.09788439
16.498756,1.1712193,0.25864238,0.77579844,0.48912522,0.09712365
16.496561,1.1636001,0.25864238,0.77579844,0.48884425,0.09637168
16.494488,1.1560482,0.25864238,0.77579844,0.48857927,0.09562862
16.492498,1.1485654,0.2586424,0.77579844,0.48832485,0.09489453
15.035545,2.9586415,0.23930952,0.4682429,0.23535594,0.078921646
16.488636,1.1335307,0.25864238,0.77579844,0.4878391,0.093479514
16.469475,1.1281735,0.25835073,0.7739227,0.48626482,0.092722416
16.484701,1.1186153,0.25864238,0.77579844,0.48735026,0.09211874
16.482605,1.1113155,0.25864238,0.77579844,0.48708883,0.09144831
16.480373,1.1041176,0.25864238,0.77579844,0.48680943,0.09078473
16.477972,1.0970193,0.25864238,0.77579844,0.4865082,0.09012815
16.475378,1.0900182,0.25864238,0.77579844,0.48618218,0.08947879
16.4726,1.083113,0.25864238,0.77579844,0.48583266,0.0888367
16.469667,1.0763001,0.25864238,0.77579844,0.48546326,0.088202
16.466633,1.0695791,0.25864238,0.77579844,0.48508093,0.08757472
16.463568,1.0629475,0.25864238,0.77579844,0.4846952,0.08695498
16.460535,1.0564029,0.25864238,0.77579844,0.48431364,0.08634275
16.457586,1.0499436,0.25864238,0.77579844,0.48394263,0.085738
16.454763,1.0435688,0.25864238,0.77579844,0.48358762,0.085140735
16.452093,1.0372764,0.25864238,0.77579844,0.48325205,0.08455101
16.449589,1.031065,0.25864238,0.77579844,0.48293757,0.08396876
16.447262,1.0249323,0.25864238,0.77579844,0.48264545,0.08339387
16.44511,1.018877,0.25864238,0.77579844,0.48237568,0.082826346
16.44313,1.0128987,0.25864238,0.77579844,0.4821273,0.08226615
16.441305,1.006996,0.25864238,0.77579844,0.48189864,0.08171326
16.439625,1.0011667,0.25864238,0.77579844,0.48168802,0.08116752
16.438072,0.9954101,0.25864238,0.77579844,0.48149353,0.08062887
16.436626,0.9897238,0.25864238,0.77579844,0.4813127,0.08009732
16.435268,0.98410845,0.25864238,0.77579844,0.48114264,0.07957262
16.433971,0.97856104,0.25864238,0.77579844,0.4809805,0.07905483
16.432718,0.9730816,0.25864238,0.77579844,0.48082384,0.07854384
16.431486,0.9676689,0.25864238,0.77579844,0.48066992,0.07803953
16.430246,0.96232116,0.25864238,0.77579844,0.48051503,0.0775418
16.428959,0.9570378,0.25864238,0.77579844,0.48035443,0.0770506
16.4276,0.95181763,0.25864238,0.77579844,0.4801853,0.0765658
16.426151,0.94666004,0.25864238,0.77579844,0.4800046,0.076087356
16.424595,0.94156384,0.25864238,0.77579844,0.47981068,0.07561517
13.606688,1.2849355,0.22235775,0.4589496,0.31671396,0.07281652
16.421095,0.93161285,0.25864238,0.77579844,0.47939,0.0747039
16.419128,0.9267515,0.25864238,0.77579844,0.47915876,0.074263096
16.416992,0.921942,0.25864238,0.77579844,0.47890577,0.07382676
16.414673,0.91718435,0.25864238,0.77579844,0.47862887,0.073394954
16.41216,0.91247857,0.25864238,0.77579844,0.47832772,0.07296774
16.409454,0.90782404,0.25864238,0.77579844,0.47800183,0.07254511
16.406528,0.9032202,0.25864238,0.77579844,0.47764844,0.07212713
16.40336,0.8986676,0.25864238,0.77579844,0.47726503,0.071713746
16.399921,0.89416385,0.25864238,0.77579844,0.47684824,0.07130498
16.396172,0.8897126,0.2586421,0.77579665,0.47639412,0.0709008
16.392132,0.885306,0.25864238,0.77579844,0.475903,0.07050127
16.387718,0.8809501,0.25864238,0.77579844,0.47536772,0.0701063
16.382927,0.87664187,0.25864238,0.77579844,0.4747868,0.06971586
16.377728,0.87238073,0.25864238,0.77579844,0.474157,0.06932995
16.372126,0.8681667,0.25864238,0.77579844,0.4734796,0.06894851
16.366129,0.8639991,0.25864238,0.77579844,0.47275603,0.06857151
16.359734,0.8598769,0.25864238,0.77579844,0.47198582,0.06819892
16.352962,0.8557999,0.25864238,0.77579844,0.47117257,0.06783068
16.345827,0.85176706,0.25864238,0.77579844,0.47031805,0.067466736
16.338366,0.8477783,0.25864238,0.77579844,0.46942675,0.06710705
16.3306,0.8438325,0.25864238,0.77579844,0.46850228,0.06675157
16.322565,0.8399296,0.25864238,0.77579844,0.4675486,0.06640023
16.314274,0.8360696,0.25864238,0.77579844,0.46656823,0.06605303
16.305748,0.8322501,0.25864238,0.77579844,0.46556348,0.06570986
16.297022,0.8284724,0.25864238,0.77579844,0.46453905,0.06537068
16.288149,0.82473457,0.25864238,0.77579844,0.46350113,0.06503549
16.27918,0.8210373,0.25864238,0.77579844,0.46245587,0.06470415
16.2701,0.81737936,0.25864238,0.77579844,0.46140188,0.06437668
16.260849,0.81375957,0.25864238,0.77579844,0.46033242,0.06405297
16.251453,0.8101785,0.25864238,0.77579844,0.459251,0.06373298
16.241941,0.806635,0.25864238,0.77579844,0.4581606,0.06341669
16.232283,0.8031285,0.25864238,0.77579844,0.45705834,0.063103974
16.22246,0.7996589,0.25864238,0.77579844,0.4559424,0.062794834
16.212467,0.7962251,0.25864238,0.77579844,0.45481262,0.062489152
16.202328,0.7928264,0.25864238,0.77579844,0.45367154,0.062186956
16.192057,0.7894629,0.25864238,0.77579844,0.45252097,0.06188816
16.181684,0.7861334,0.25864238,0.77579844,0.45136487,0.061592698
16.171255,0.78283846,0.25864238,0.77579844,0.45020798,0.061300516
16.160807,0.7795769,0.25864238,0.77579844,0.44905436,0.061011612
16.150377,0.7763481,0.25864238,0.77579844,0.44790828,0.060725868
16.139988,0.7731521,0.25864238,0.77579844,0.4467718,0.060443282
16.129662,0.7699877,0.25864238,0.77579844,0.44564766,0.060163796
16.11943,0.7668555,0.25864238,0.77579844,0.44453895,0.05988738
16.109264,0.76375425,0.25864238,0.77579844,0.4434427,0.059613943
16.099115,0.760684,0.25864238,0.77579844,0.4423533,0.059343487
16.088928,0.757643,0.25864238,0.77579844,0.4412656,0.05907595
16.078676,0.75463295,0.25864238,0.77579844,0.44017625,0.058811218
16.068327,0.7516515,0.25864238,0.77579844,0.43908253,0.058549315
16.05784,0.7486987,0.25864238,0.77579844,0.4379802,0.058290184
16.047182,0.7457745,0.25864238,0.77579844,0.43686593,0.058033764
16.036161,0.7428783,0.25864238,0.77579844,0.43572074,0.057780027
16.024796,0.74001014,0.25864238,0.77579844,0.4345467,0.057528943
16.013165,0.7371694,0.25864238,0.77579844,0.43335265,0.05728051
16.001272,0.73435545,0.25864238,0.77579844,0.43213874,0.05703467
15.989131,0.73156893,0.25864238,0.77579844,0.43090683,0.056791365
15.976704,0.72880864,0.25864238,0.77579844,0.42965364,0.056550592
15.964126,0.7260746,0.25864238,0.77579844,0.42839265,0.056312263
15.951473,0.72336555,0.25864238,0.77579844,0.42713198,0.056076348
15.938792,0.72068214,0.25864238,0.77579844,0.4258753,0.055842876
15.926071,0.7180238,0.25864238,0.77579844,0.42462227,0.05561173
15.913353,0.71539044,0.25864238,0.77579844,0.4233767,0.055382907
15.900627,0.71278095,0.25864238,0.77579844,0.42213786,0.05515641
15.8878975,0.7101953,0.25864238,0.77579844,0.42090577,0.054932147
15.87516,0.7076335,0.25864238,0.77579844,0.41968057,0.05471012
15.862427,0.70509493,0.25864238,0.77579844,0.41846287,0.05449027
15.849684,0.702579,0.25864238,0.77579844,0.41725156,0.054272592
15.836844,0.70008576,0.25864238,0.77579844,0.41603887,0.054057032
15.82397,0.69761515,0.25864238,0.77579844,0.41483042,0.053843588
15.811136,0.6951666,0.25864238,0.77579844,0.41363278,0.0536322
15.798345,0.6927407,0.25864238,0.77579844,0.41244638,0.053422898
15.785608,0.6903362,0.25864238,0.77579844,0.4112721,0.053215593
15.7729435,0.68795323,0.25864238,0.77579844,0.41011143,0.053010345
15.760354,0.6855911,0.25864238,0.77579844,0.40896457,0.052806973
15.747857,0.68324983,0.25864238,0.77579844,0.40783274,0.0526056
15.735451,0.6809288,0.25864238,0.77579844,0.4067158,0.052406132
15.723108,0.6786287,0.25864238,0.77579844,0.40561113,0.052208543
15.710794,0.6763482,0.25864238,0.77579844,0.40451574,0.0520128
15.698447,0.6740874,0.25864238,0.77579844,0.40342402,0.051818907
15.686006,0.6718463,0.25864238,0.77579844,0.4023309,0.0516268
15.673404,0.6696248,0.25864238,0.77579844,0.4012311,0.051436484
15.660606,0.6674224,0.25864238,0.77579844,0.40012145,0.051247954
15.647594,0.6652385,0.25864238,0.77579844,0.3990007,0.051061153
15.634374,0.66307366,0.25864238,0.77579844,0.3978694,0.05087608
15.62096,0.6609267,0.25864238,0.77579844,0.39672917,0.050692707
15.607352,0.6587988,0.25864238,0.77579844,0.39558008,0.050511003
15.593555,0.6566876,0.25864238,0.77579844,0.3944229,0.050330937
15.579577,0.6545949,0.25864238,0.77579844,0.39325812,0.05015248
15.565091,0.65251887,0.25864238,0.77579844,0.39206007,0.049975634
15.549636,0.6504601,0.25864238,0.77579844,0.39079252,0.049800307
15.532772,0.64841866,0.25864238,0.77579844,0.38942236,0.04962659
15.51408,0.6463939,0.25864238,0.77579844,0.38791883,0.04945439
15.4931755,0.6443852,0.25864238,0.77579844,0.3862554,0.049283683
15.469651,0.6423938,0.25864238,0.77579844,0.3844051,0.049114496
15.443199,0.64041793,0.25864238,0.77579844,0.38235024,0.048946768
15.413431,0.63845754,0.25864238,0.77579844,0.38006932,0.0487805
15.380156,0.6365144,0.25864238,0.77579844,0.37755668,0.048615694
15.343219,0.6345856,0.25864238,0.77579844,0.37481093,0.048452288
15.302496,0.6326729,0.25864238,0.77579844,0.37183422,0.048290282
15.257956,0.6307757,0.25864238,0.77579844,0.36863625,0.048129737
15.2095585,0.6288934,0.25864238,0.77579844,0.36522645,0.047970504
15.157405,0.62702656,0.25864238,0.77579844,0.36162427,0.04781267
15.101534,0.62517464,0.25864238,0.77579844,0.35784465,0.04765618
15.041779,0.62333703,0.25864238,0.77579844,0.35388994,0.047500998
14.977877,0.6215137,0.25864238,0.77579844,0.3497575,0.04734716
14.909857,0.6197047,0.25864238,0.77579844,0.34546265,0.04719457
14.837952,0.6179106,0.25864238,0.77579844,0.34103262,0.047043264
14.762428,0.61612964,0.25864238,0.77579844,0.33649457,0.04689324
14.683237,0.61436296,0.25864238,0.77579844,0.3318571,0.046744466
14.600332,0.61261,0.25864238,0.77579844,0.32712853,0.046596915
14.513611,0.6108701,0.25864238,0.77579844,0.32231402,0.046450555
14.423315,0.609144,0.25864238,0.77579844,0.31743622,0.046305448
14.329454,0.60743093,0.25864238,0.77579844,0.3125043,0.046161532
14.232069,0.605731,0.25864238,0.77579844,0.30752876,0.04601875
14.130981,0.6040442,0.25864238,0.77579844,0.3025085,0.04587716
14.026376,0.6023699,0.25864238,0.77579844,0.29745975,0.0457367
13.918583,0.6007087,0.25864238,0.77579844,0.29240412,0.045597404
13.807531,0.59906006,0.25864238,0.77579844,0.28734335,0.04545921
13.693098,0.5974233,0.25864238,0.77579844,0.28227684,0.04532209
13.575413,0.5957991,0.25864238,0.77579844,0.27721453,0.045186102
13.454371,0.5941868,0.25864238,0.77579844,0.27215552,0.045051157
13.329883,0.5925864,0.25864238,0.77579844,0.267099,0.044917285
13.201953,0.59099793,0.25864238,0.77579844,0.262048,0.044784486
13.070784,0.5894214,0.25864238,0.77579844,0.25701326,0.04465273
12.936415,0.5878562,0.25864238,0.77579844,0.25199786,0.044521987
12.798947,0.5863023,0.25864238,0.77579844,0.24700707,0.044392288
12.6573925,0.58653057,0.25859398,0.7752169,0.24170423,0.044270754
12.515614,0.58322906,0.25864238,0.77579844,0.23713684,0.04413593
12.370187,0.58170855,0.25864238,0.77579844,0.23227382,0.04400921
12.222462,0.58019936,0.25864238,0.77579844,0.22746542,0.043883473
12.072746,0.5787015,0.25864238,0.77579844,0.2227214,0.04375872
11.921157,0.57721376,0.25864238,0.77579844,0.2180441,0.04363492
11.767856,0.57573676,0.25864238,0.77579844,0.21343702,0.043512046
11.613003,0.5742705,0.25864238,0.77579844,0.20890296,0.043390095
11.456832,0.57281494,0.25864238,0.77579844,0.20444691,0.043269068
11.299329,0.5713695,0.25864238,0.77579844,0.2000655,0.043148965
11.140557,0.56993425,0.25864238,0.77579844,0.19575733,0.043029726
10.980853,0.5685085,0.25864238,0.77579844,0.19152963,0.04291141
10.820448,0.5670935,0.25864238,0.77579844,0.18738568,0.04279393
10.6595335,0.5656874,0.25864238,0.77579844,0.1833275,0.042677343
10.49817,0.5642915,0.25864238,0.77579844,0.17935285,0.04256159
10.33643,0.5629051,0.25864238,0.77579844,0.17545983,0.042446703
10.174387,0.5615288,0.25864238,0.77579844,0.17164654,0.04233265
10.012209,0.5601615,0.25864238,0.77579844,0.16791356,0.0422194
