norm i,sigmoid norm i,norm o,sigmoid norm o,norm f,sigmoid norm f,norm cell state,c1,c2,reg_loss1,reg_loss2,loss_
0.673957109451294,0.6623886823654175,0.49401670694351196,0.6210522055625916,0.7016301155090332,0.668549120426178,5.323034286499023,0.08375310897827148,4.715696811676025,tensor(0.1675),tensor(9.4314),848.1214599609375
0.6719571352005005,0.6619412302970886,0.4920167326927185,0.6205813884735107,0.6996301412582397,0.6681057810783386,5.298034191131592,0.08271980285644531,4.683358192443848,tensor(0.1654),tensor(9.3667),750.806396484375
0.6699570417404175,0.6614935398101807,0.4900224506855011,0.6201117038726807,0.6976367235183716,0.66766357421875,5.273059844970703,0.08168959617614746,4.651103496551514,tensor(0.1634),tensor(9.3022),1005.329345703125
0.6679547429084778,0.6610450148582458,0.48804375529289246,0.6196454763412476,0.6956575512886047,0.6672242879867554,5.248108863830566,0.08066678047180176,4.618932723999023,tensor(0.1613),tensor(9.2379),802.8271484375
0.6659601926803589,0.6605980396270752,0.48606032133102417,0.6191778779029846,0.6936842203140259,0.6667860150337219,5.223141670227051,0.07964515686035156,4.586806774139404,tensor(0.1593),tensor(9.1736),893.0107421875
0.6639658808708191,0.6601507067680359,0.484078586101532,0.6187105178833008,0.691724956035614,0.6663505434989929,5.198175430297852,0.07862865924835205,4.5547332763671875,tensor(0.1573),tensor(9.1095),823.6248779296875
0.6619675755500793,0.6597022414207458,0.48210424184799194,0.6182446479797363,0.689765989780426,0.6659148335456848,5.173287868499756,0.07761311531066895,4.522793292999268,tensor(0.1552),tensor(9.0456),1023.4949951171875
0.6599668264389038,0.659252941608429,0.48012489080429077,0.6177773475646973,0.6877927780151367,0.6654757261276245,5.150019645690918,0.0765916109085083,4.492622375488281,tensor(0.1532),tensor(8.9852),709.6849975585938
0.6579678058624268,0.6588037610054016,0.47814375162124634,0.6173094511032104,0.6858072876930237,0.6650335788726807,5.126492500305176,0.07556509971618652,4.462224006652832,tensor(0.1511),tensor(8.9244),846.8268432617188
0.655965268611908,0.6583534479141235,0.4761664569377899,0.6168422698974609,0.6838153600692749,0.6645897030830383,5.102768898010254,0.07453668117523193,4.431661128997803,tensor(0.1491),tensor(8.8633),941.6742553710938
0.6539714932441711,0.657904863357544,0.4741835594177246,0.6163734793663025,0.6818099021911621,0.6641425490379333,5.0788960456848145,0.07350242137908936,4.401000022888184,tensor(0.1470),tensor(8.8020),785.8058471679688
0.6519775390625,0.6574559211730957,0.47220438718795776,0.6159054040908813,0.6798132061958313,0.6636970043182373,5.054919242858887,0.07247161865234375,4.370278835296631,tensor(0.1449),tensor(8.7406),901.518310546875
0.6499831676483154,0.6570066809654236,0.4702223539352417,0.6154363751411438,0.6778066754341125,0.6632490158081055,5.030831813812256,0.07143652439117432,4.3394856452941895,tensor(0.1429),tensor(8.6790),882.10009765625
0.6479896306991577,0.6565573215484619,0.46823084354400635,0.6149649024009705,0.6757911443710327,0.6627986431121826,5.006633758544922,0.0703965425491333,4.308619022369385,tensor(0.1408),tensor(8.6172),837.9545288085938
0.645999014377594,0.6561082601547241,0.4662303328514099,0.6144911646842957,0.6737598180770874,0.6623445153236389,4.982332229614258,0.06934940814971924,4.2776899337768555,tensor(0.1387),tensor(8.5554),832.2757568359375
0.6440112590789795,0.6556596755981445,0.46423768997192383,0.614018976688385,0.6717314124107361,0.6618907451629639,4.958390712738037,0.06830418109893799,4.247202396392822,tensor(0.1366),tensor(8.4944),817.4190673828125
0.6420276761054993,0.6552116274833679,0.46223726868629456,0.6135448217391968,0.6696964502334595,0.6614351868629456,4.936328887939453,0.06725537776947021,4.218752384185791,tensor(0.1345),tensor(8.4375),839.9921875
0.6400495767593384,0.6547646522521973,0.4602399170398712,0.613071084022522,0.6676474213600159,0.6609761714935303,4.914228916168213,0.06620156764984131,4.190319538116455,tensor(0.1324),tensor(8.3806),794.3546142578125
0.6380786895751953,0.6543190479278564,0.4582342803478241,0.6125952005386353,0.6655890345573425,0.6605148315429688,4.891786575317383,0.06514298915863037,4.161576747894287,tensor(0.1303),tensor(8.3232),850.13818359375
0.6361069679260254,0.6538729071617126,0.4562234580516815,0.6121178865432739,0.6635269522666931,0.6600522398948669,4.869034767150879,0.06408202648162842,4.132547855377197,tensor(0.1282),tensor(8.2651),952.2313232421875
0.6341378092765808,0.6534270644187927,0.4542172849178314,0.6116414666175842,0.66146320104599,0.6595889925956726,4.84604549407959,0.06302094459533691,4.103322505950928,tensor(0.1260),tensor(8.2066),644.055419921875
0.6321746706962585,0.6529824137687683,0.4522024691104889,0.6111627817153931,0.659397304058075,0.6591249704360962,4.822840213775635,0.061957597732543945,4.0739216804504395,tensor(0.1239),tensor(8.1478),718.9384765625
0.6302157640457153,0.6525383591651917,0.450193852186203,0.6106852889060974,0.6573283672332764,0.6586599946022034,4.799444198608398,0.060894012451171875,4.044378757476807,tensor(0.1218),tensor(8.0888),867.4340209960938
0.6282497048377991,0.6520925164222717,0.4481979310512543,0.6102107167243958,0.6552788615226746,0.6581990718841553,4.7760186195373535,0.05983912944793701,4.014849662780762,tensor(0.1197),tensor(8.0297),871.6593627929688
0.6262801885604858,0.6516455411911011,0.4462156891822815,0.6097390651702881,0.6532456874847412,0.6577414870262146,4.752993583679199,0.0587921142578125,3.9857916831970215,tensor(0.1176),tensor(7.9716),883.6917724609375
0.624318540096283,0.6512001156806946,0.44424259662628174,0.6092694997787476,0.6512159705162048,0.6572843790054321,4.729796409606934,0.057747721672058105,3.956620693206787,tensor(0.1155),tensor(7.9132),790.5997924804688
0.6223571300506592,0.6507545113563538,0.44226348400115967,0.6087982654571533,0.6491867899894714,0.6568272113800049,4.706418037414551,0.056702494621276855,3.927302837371826,tensor(0.1134),tensor(7.8546),810.13525390625
0.6203968524932861,0.6503088474273682,0.44096365571022034,0.6084886193275452,0.6471627950668335,0.6563708186149597,4.683513641357422,0.05576491355895996,3.899022102355957,tensor(0.1115),tensor(7.7980),762.85595703125
0.618438720703125,0.6498633623123169,0.44045180082321167,0.6083666682243347,0.6451215147972107,0.6559102535247803,4.660831451416016,0.05494427680969238,3.8715877532958984,tensor(0.1099),tensor(7.7432),779.7421875
0.616480827331543,0.6494176983833313,0.4397287964820862,0.6081944108009338,0.6430768370628357,0.6554486751556396,4.638146877288818,0.05408883094787598,3.844033718109131,tensor(0.1082),tensor(7.6881),905.9041748046875
0.6166481375694275,0.6494558453559875,0.4388630986213684,0.6079880595207214,0.6410327553749084,0.6549868583679199,4.615539073944092,0.053211092948913574,3.82008695602417,tensor(0.1064),tensor(7.6402),870.0797729492188
0.6155213713645935,0.6491992473602295,0.43789634108543396,0.6077576875686646,0.638975203037262,0.6545217633247375,4.592707633972168,0.052312374114990234,3.793661594390869,tensor(0.1046),tensor(7.5873),913.3937377929688
0.6139721870422363,0.6488463878631592,0.4368545413017273,0.6075092554092407,0.6369023323059082,0.6540529131889343,4.56966495513916,0.05139613151550293,3.766282081604004,tensor(0.1028),tensor(7.5326),863.97314453125
0.6121403574943542,0.6484289169311523,0.4357511103153229,0.6072461605072021,0.634818971157074,0.6535813212394714,4.546613693237305,0.050466060638427734,3.7384119033813477,tensor(0.1009),tensor(7.4768),799.1984252929688
0.6101012825965881,0.6479638814926147,0.43597692251205444,0.6072999835014343,0.6327598690986633,0.6531150341033936,4.523639678955078,0.049751877784729004,3.711245536804199,tensor(0.0995),tensor(7.4225),751.2313232421875
0.6079043745994568,0.6474626064300537,0.4355137348175049,0.6071895360946655,0.6306988596916199,0.6526479125022888,4.500514030456543,0.04892885684967041,3.683213233947754,tensor(0.0979),tensor(7.3664),952.7894897460938
0.6056716442108154,0.6469528675079346,0.4347882568836212,0.6070164442062378,0.6286394596099854,0.6521809101104736,4.4775238037109375,0.0480654239654541,3.6551198959350586,tensor(0.0961),tensor(7.3102),857.8883666992188
0.6043912768363953,0.6466602683067322,0.4338931739330292,0.6068029403686523,0.6265818476676941,0.6517139673233032,4.455043792724609,0.04717588424682617,3.6290383338928223,tensor(0.0944),tensor(7.2581),752.66064453125
0.6030463576316833,0.6463529467582703,0.43387681245803833,0.6067990064620972,0.6245191097259521,0.651245653629303,4.432485580444336,0.04642081260681152,3.6033992767333984,tensor(0.0928),tensor(7.2068),786.3678588867188
0.6016324162483215,0.6460297107696533,0.43339675664901733,0.6066844463348389,0.6224859356880188,0.6507837176322937,4.409674644470215,0.04560410976409912,3.577091693878174,tensor(0.0912),tensor(7.1542),654.4595947265625
0.6001589298248291,0.6456926465034485,0.43263915181159973,0.6065036654472351,0.6204413771629333,0.6503189206123352,4.386799335479736,0.044739723205566406,3.5504603385925293,tensor(0.0895),tensor(7.1009),881.7272338867188
0.5986236929893494,0.6453413963317871,0.43170493841171265,0.6062807440757751,0.6183844804763794,0.6498510241508484,4.3639726638793945,0.04384326934814453,3.5236921310424805,tensor(0.0877),tensor(7.0474),687.498779296875
0.5970455408096313,0.6449800729751587,0.4306451082229614,0.6060277223587036,0.6163328886032104,0.6493840217590332,4.341185569763184,0.04292869567871094,3.496842861175537,tensor(0.0859),tensor(6.9937),873.3309936523438
0.5954381227493286,0.6446118950843811,0.4294925034046173,0.6057524681091309,0.6142767667770386,0.6489157676696777,4.318763256072998,0.04199814796447754,3.4702963829040527,tensor(0.0840),tensor(6.9406),851.7907104492188
