0,1,2,3,4,5
3.810367,8.362851,0.44618523,0.56106204,0.57849205,0.20596957
10.741854,4.414815,0.2255767,0.21065477,0.23348907,0.5387044
14.352213,2.5820155,0.14010823,0.26185852,0.24707446,0.42334658
15.958467,1.8476069,0.10577309,0.30955014,0.2637427,0.34396282
16.001106,1.8071836,0.10428545,0.31201553,0.26300043,0.33831555
15.975073,1.7940879,0.10418028,0.31218845,0.26119673,0.33588058
15.941973,1.782428,0.104177594,0.31219244,0.25920758,0.33358634
15.907083,1.7703372,0.104177505,0.3121925,0.25713497,0.33123004
15.870823,1.7578781,0.104177415,0.31219262,0.25500488,0.32882974
15.833384,1.745137,0.104177415,0.31219262,0.25283295,0.32640114
15.794902,1.7321843,0.104177415,0.31219262,0.25063005,0.32395494
15.755474,1.7190748,0.104177415,0.31219262,0.24840403,0.32149893
15.715172,1.7058551,0.104177415,0.31219262,0.24616104,0.31903905
15.674056,1.6925645,0.104177415,0.31219262,0.2439062,0.31658
15.632179,1.6792333,0.104177415,0.31219262,0.24164402,0.31412545
15.58959,1.6658902,0.104177415,0.31219262,0.23937872,0.31167844
15.54634,1.652559,0.104177415,0.31219262,0.23711416,0.30924144
15.50248,1.6392606,0.104177415,0.31219262,0.23485443,0.3068165
15.458064,1.62601,0.104177415,0.31219262,0.23260346,0.30440533
15.413153,1.6128236,0.104177415,0.31219262,0.23036534,0.3020094
15.367818,1.5997142,0.104177415,0.31219262,0.22814411,0.2996301
15.322127,1.5866941,0.104177415,0.31219262,0.22594392,0.29726854
15.2761545,1.5737724,0.104177415,0.31219262,0.22376892,0.29492572
15.229986,1.5609592,0.104177415,0.31219262,0.22162318,0.29260254
15.183706,1.5482628,0.104177415,0.31219262,0.2195108,0.29029977
15.137407,1.535688,0.104177415,0.31219262,0.21743551,0.2880181
15.09118,1.5232426,0.104177415,0.31219262,0.21540111,0.2857582
15.045116,1.5109313,0.104177415,0.31219262,0.21341097,0.28352052
14.999313,1.4987576,0.104177415,0.31219262,0.21146819,0.28130555
14.95386,1.486727,0.104177415,0.31219262,0.2095756,0.27911377
14.908846,1.4748406,0.104177415,0.31219262,0.20773554,0.27694538
14.864355,1.4631027,0.104177415,0.31219262,0.20594996,0.27480078
14.820469,1.451515,0.104177415,0.31219262,0.20422053,0.2726801
14.777255,1.440078,0.104177415,0.31219262,0.2025482,0.27058357
14.734779,1.4287931,0.104177415,0.31219262,0.20093364,0.2685112
14.693094,1.4176613,0.104177415,0.31219262,0.199377,0.26646316
14.652244,1.4066833,0.104177415,0.31219262,0.197878,0.2644395
14.612178,1.3958585,0.104177415,0.31219262,0.19643322,0.26244015
14.572879,1.3851857,0.104177415,0.31219262,0.19504052,0.2604651
14.53435,1.3746667,0.104177415,0.31219262,0.19369829,0.25851434
14.496593,1.3642997,0.104177415,0.31219262,0.19240505,0.25658786
14.4596195,1.354084,0.104177415,0.31219262,0.19115955,0.25468558
14.423432,1.3440192,0.104177415,0.31219262,0.18996039,0.25280738
14.388035,1.3341045,0.104177415,0.31219262,0.18880624,0.25095326
14.353322,1.3243365,0.104177415,0.31219262,0.18769264,0.24912289
14.319249,1.3147169,0.104177415,0.31219262,0.18661702,0.24731621
14.285786,1.3052416,0.104177415,0.31219262,0.18557721,0.24553296
14.252912,1.2959093,0.104177415,0.31219262,0.18457165,0.24377301
14.220567,1.2867194,0.104177415,0.31219262,0.18359756,0.2420362
14.188681,1.2776697,0.104177415,0.31219262,0.18265209,0.24032223
14.157198,1.2687576,0.104177415,0.31219262,0.18173274,0.23863095
14.125912,1.2599814,0.104177415,0.31219262,0.1808334,0.23696205
14.094702,1.2513399,0.104177415,0.31219262,0.17995018,0.2353152
14.06354,1.2428296,0.104177415,0.31219262,0.1790818,0.23369023
14.032465,1.2344491,0.104177415,0.31219262,0.17822874,0.23208687
14.001446,1.2261969,0.104177415,0.31219262,0.17738974,0.23050493
13.970472,1.2180704,0.104177415,0.31219262,0.1765641,0.2289441
13.939573,1.2100679,0.104177415,0.31219262,0.17575207,0.22740415
13.908802,1.2021881,0.104177415,0.31219262,0.17495447,0.22588485
13.87767,1.1944282,0.104177415,0.31219262,0.17415929,0.2243861
13.845378,1.1867869,0.104177415,0.31219262,0.17334712,0.2229074
13.811123,1.17926,0.104177415,0.31219262,0.17249882,0.22144845
13.7741375,1.1718476,0.104177415,0.31219262,0.17159611,0.22000894
13.733707,1.164546,0.104177415,0.31219262,0.17062187,0.21858856
13.689188,1.1573529,0.104177415,0.31219262,0.1695599,0.21718705
13.640049,1.1502677,0.104177415,0.31219262,0.1683963,0.2158041
13.585949,1.1432874,0.104177415,0.31219262,0.16712093,0.21443951
13.526663,1.1364102,0.104177415,0.31219262,0.16572571,0.21309292
13.462123,1.129635,0.104177415,0.31219262,0.16420615,0.21176419
13.392384,1.1229587,0.104177415,0.31219262,0.16256046,0.210453
13.31765,1.1163801,0.104177415,0.31219262,0.1607916,0.20915905
13.23818,1.1098969,0.104177415,0.31219262,0.15890455,0.20788202
13.154277,1.1035073,0.104177415,0.31219262,0.15690637,0.20662162
13.06628,1.09721,0.104177415,0.31219262,0.15480688,0.20537758
12.974514,1.0910016,0.104177415,0.31219262,0.15261626,0.20414963
12.879309,1.084882,0.104177415,0.31219262,0.15034634,0.20293748
12.780976,1.0788476,0.104177415,0.31219262,0.1480096,0.20174083
12.679795,1.0728985,0.104177415,0.31219262,0.14561772,0.2005595
12.576008,1.0670316,0.104177415,0.31219262,0.14318192,0.19939312
12.469821,1.0612464,0.104177415,0.31219262,0.1407119,0.19824153
12.361431,1.0555398,0.104177415,0.31219262,0.13821724,0.19710445
12.251019,1.0499126,0.104177415,0.31219262,0.13570711,0.1959818
12.13874,1.0443616,0.104177415,0.31219262,0.13318944,0.19487315
12.024737,1.0388863,0.104177415,0.31219262,0.13067129,0.19377854
11.909142,1.0334855,0.104177415,0.31219262,0.1281591,0.19269764
11.792067,1.0281575,0.104177415,0.31219262,0.12565804,0.19163024
11.673614,1.0229015,0.104177415,0.31219262,0.12317273,0.1905762
11.553879,1.0177159,0.104177415,0.31219262,0.120707095,0.18953526
11.43294,1.0125989,0.104177415,0.31219262,0.1182642,0.18850714
11.310896,1.0075492,0.104177415,0.31219262,0.11584738,0.18749171
11.18783,1.0025656,0.104177415,0.31219262,0.11345929,0.18648875
11.063831,0.99764764,0.104177415,0.31219262,0.11110231,0.18549806
10.938972,0.99279404,0.104177415,0.31219262,0.10877818,0.18451947
10.813328,0.9880024,0.104177415,0.31219262,0.10648844,0.1835528
10.68697,0.9832734,0.104177415,0.31219262,0.10423431,0.18259779
10.559968,0.97860456,0.104177415,0.31219262,0.10201675,0.18165433
10.432394,0.97399473,0.104177415,0.31219262,0.09983659,0.18072224
10.304321,0.9694445,0.104177415,0.31219262,0.097694576,0.17980134
10.1758175,0.9649515,0.104177415,0.31219262,0.09559125,0.17889145
10.046951,0.96051514,0.104177415,0.31219262,0.09352687,0.17799246
9.917797,0.9561342,0.104177415,0.31219262,0.09150174,0.1771042
9.788423,0.9518081,0.104177415,0.31219262,0.08951604,0.1762265
9.658881,0.94753563,0.104177415,0.31219262,0.087569565,0.17535913
9.529247,0.9433156,0.104177415,0.31219262,0.085662305,0.17450202
9.399594,0.93914807,0.104177415,0.31219262,0.083794236,0.17365491
9.269985,0.9350312,0.104177415,0.31219262,0.08196521,0.17281777
9.140488,0.93096435,0.104177415,0.31219262,0.08017483,0.1719904
9.011165,0.926947,0.104177415,0.31219262,0.078422844,0.17117268
8.882082,0.9229785,0.104177415,0.31219262,0.07670891,0.17036438
8.753299,0.9190577,0.104177415,0.31219262,0.0750325,0.16956544
8.624877,0.9151828,0.104177415,0.31219262,0.073393196,0.16877574
