norm i,sigmoid norm i,norm o,sigmoid norm o,norm f,sigmoid norm f,norm cell state,c1,c2
0.4921269714832306,0.620607316493988,0.5328730344772339,0.6301529407501221,0.588924765586853,0.6431184411048889,6.002385139465332,0.04838144779205322,5.072522163391113
0.49012696743011475,0.6201363801956177,0.5308730602264404,0.629686713218689,0.5869247913360596,0.6426592469215393,5.9773850440979,0.0473332405090332,5.040912628173828
0.4881265163421631,0.6196649670600891,0.5288726091384888,0.6292201280593872,0.5849242806434631,0.642199695110321,5.9523773193359375,0.04628467559814453,5.009345054626465
0.48612529039382935,0.6191931962966919,0.5268714427947998,0.628753125667572,0.5829217433929443,0.6417394280433655,5.927358150482178,0.04523515701293945,4.977817058563232
0.4841230511665344,0.6187210083007812,0.5248692631721497,0.6282856464385986,0.5809167623519897,0.6412783265113831,5.9023213386535645,0.044184327125549316,4.946320056915283
0.48211950063705444,0.6182482242584229,0.5228658318519592,0.6278176307678223,0.5789098739624023,0.6408165097236633,5.877264022827148,0.04313242435455322,4.914851188659668
0.4801144599914551,0.6177748441696167,0.5208609104156494,0.6273490786552429,0.5768986940383911,0.6403535008430481,5.852180480957031,0.04207873344421387,4.883403778076172
0.47810763120651245,0.6173008680343628,0.5188542604446411,0.6268798112869263,0.5748842358589172,0.6398894190788269,5.827068328857422,0.0410231351852417,4.851975440979004
0.47609883546829224,0.6168262362480164,0.5168458223342896,0.6264098882675171,0.5728635191917419,0.639423668384552,5.80192232131958,0.039965033531188965,4.820559978485107
0.4740878939628601,0.6163508892059326,0.5148352384567261,0.6259393095970154,0.5708364248275757,0.6389561891555786,5.776740074157715,0.03890407085418701,4.78915548324585
0.4720746874809265,0.615874707698822,0.5128223896026611,0.625467836856842,0.5688018798828125,0.6384866833686829,5.7518744468688965,0.037839531898498535,4.758111953735352
0.47005897760391235,0.6153976917266846,0.5122589468955994,0.6253358721733093,0.56676185131073,0.638015627861023,5.728322982788086,0.036989688873291016,4.729628562927246
0.4680405855178833,0.614919900894165,0.5114513635635376,0.6251466870307922,0.5647158622741699,0.6375430226325989,5.704477787017822,0.03610086441040039,4.700684070587158
0.46601927280426025,0.6144410967826843,0.5102546215057373,0.6248661279678345,0.5626606941223145,0.637067973613739,5.6803789138793945,0.03515017032623291,4.671202659606934
0.46399492025375366,0.6139614582061768,0.5088128447532654,0.6245281100273132,0.5606000423431396,0.636591374874115,5.656057357788086,0.034160614013671875,4.641338348388672
0.461967408657074,0.613480806350708,0.5071959495544434,0.624148964881897,0.5585311651229858,0.636112630367279,5.631538391113281,0.0331416130065918,4.611176013946533
0.46083855628967285,0.6132131218910217,0.5054464936256409,0.6237384080886841,0.556452751159668,0.6356313824653625,5.606840133666992,0.032099127769470215,4.5827178955078125
0.46034806966781616,0.6130967736244202,0.5035934448242188,0.6233034133911133,0.5543646812438965,0.6351476311683655,5.581978797912598,0.031037330627441406,4.555419921875
0.45968151092529297,0.612938642501831,0.5016575455665588,0.6228487491607666,0.5522667169570923,0.6346613168716431,5.556966781616211,0.02995932102203369,4.527552127838135
0.4588969647884369,0.6127524375915527,0.500423789024353,0.6225589513778687,0.5501595139503479,0.6341726183891296,5.532351493835449,0.02898240089416504,4.500412940979004
0.45802533626556396,0.6125456690788269,0.4993365705013275,0.6223034262657166,0.548042356967926,0.6336812973022461,5.509452819824219,0.028023362159729004,4.474936008453369
0.4570864140987396,0.6123227477073669,0.4980839192867279,0.6220089197158813,0.5459140539169312,0.6331870555877686,5.486584663391113,0.027034997940063477,4.44923734664917
0.4572080671787262,0.612351655960083,0.4966917037963867,0.6216815710067749,0.5437771081924438,0.6326906681060791,5.463299751281738,0.026022791862487793,4.425271511077881
0.456684947013855,0.6122274398803711,0.4951808452606201,0.6213261485099792,0.5416301488876343,0.63219153881073,5.439637660980225,0.024988651275634766,4.3994951248168945
0.45597368478775024,0.6120585799217224,0.4935685992240906,0.6209467649459839,0.5394738912582397,0.6316900253295898,5.415635108947754,0.023935914039611816,4.372929573059082
0.455135315656662,0.6118594408035278,0.49186939001083374,0.6205467581748962,0.5373079776763916,0.6311859488487244,5.391323089599609,0.022866368293762207,4.345749378204346
0.45420265197753906,0.6116380095481873,0.49009525775909424,0.620128870010376,0.5351304411888123,0.6306789517402649,5.366728782653809,0.021781206130981445,4.318065643310547
0.4531969726085663,0.6113990545272827,0.48920804262161255,0.6199198365211487,0.5329418182373047,0.6301689743995667,5.342017650604248,0.020823240280151367,4.29082727432251
0.4521333873271942,0.6111463308334351,0.4880591034889221,0.6196491122245789,0.5307421684265137,0.629656195640564,5.317601203918457,0.019822120666503906,4.2635884284973145
0.45123523473739624,0.6109328866004944,0.48669612407684326,0.6193277835845947,0.5285326242446899,0.6291407942771912,5.292893409729004,0.01878511905670166,4.236262798309326
0.4505794644355774,0.6107770204544067,0.4851565361022949,0.6189647912979126,0.5263118147850037,0.6286225318908691,5.267918586730957,0.017717719078063965,4.209057331085205
0.449812114238739,0.6105945706367493,0.4834699034690857,0.6185668706893921,0.5240811705589294,0.6281015872955322,5.242988586425781,0.01662445068359375,4.181583404541016
0.44895464181900024,0.6103906631469727,0.48166000843048096,0.6181398034095764,0.5218402743339539,0.6275780200958252,5.218806743621826,0.015508890151977539,4.154601573944092
0.4480234682559967,0.6101691722869873,0.48022931814193726,0.6178019642829895,0.5195879340171814,0.6270513534545898,5.196258544921875,0.014444828033447266,4.129397392272949
0.4470314383506775,0.6099331974983215,0.47901463508605957,0.6175152063369751,0.5173222422599792,0.6265214085578918,5.173567771911621,0.01340794563293457,4.104118824005127
0.4461550712585449,0.6097247004508972,0.4776496887207031,0.6171926856040955,0.5150467157363892,0.625988781452179,5.150363922119141,0.01234447956085205,4.078476905822754
0.4453945755958557,0.6095436811447144,0.47630733251571655,0.6168755292892456,0.5127590298652649,0.6254530549049377,5.1269731521606445,0.011279702186584473,4.052920341491699
0.4445323050022125,0.6093384623527527,0.4758068323135376,0.6167572736740112,0.5104600787162781,0.6249143481254578,5.103297233581543,0.01033484935760498,4.027525424957275
0.44358691573143005,0.609113335609436,0.47504493594169617,0.6165770888328552,0.5081493854522705,0.6243725419044495,5.079192638397217,0.009346365928649902,4.001372814178467
0.4426736831665039,0.6088958978652954,0.4741154909133911,0.6163573861122131,0.5058252215385437,0.6238272786140442,5.055330276489258,0.008327841758728027,3.9754223823547363
0.4418650269508362,0.6087033748626709,0.4730648100376129,0.6161088943481445,0.5034888982772827,0.6232788562774658,5.031655311584473,0.007286548614501953,3.9497947692871094
0.44139713048934937,0.6085919141769409,0.4719219505786896,0.6158385872840881,0.5011396408081055,0.62272709608078,5.007606506347656,0.0062264204025268555,3.9244112968444824
0.4408578872680664,0.60846346616745,0.47070714831352234,0.6155511140823364,0.498776376247406,0.6221717000007629,4.98314094543457,0.005150198936462402,3.898446559906006
0.4400257468223572,0.6082651615142822,0.469435453414917,0.6152501106262207,0.49640029668807983,0.6216130256652832,4.9582977294921875,0.004060506820678711,3.8715295791625977
0.4392126798629761,0.6080714464187622,0.46819213032722473,0.6149557828903198,0.4940103590488434,0.6210507154464722,4.93326997756958,0.002969503402709961,3.844512939453125
0.43968039751052856,0.6081828474998474,0.46726492047309875,0.6147361993789673,0.49160680174827576,0.6204848885536194,4.908270835876465,0.001919388771057129,3.8201913833618164
0.4390087127685547,0.6080227494239807,0.4666184186935425,0.6145830750465393,0.48918986320495605,0.6199155449867249,4.883464336395264,0.000905156135559082,3.7941126823425293
0.4380941689014435,0.6078047752380371,0.4658063054084778,0.6143906712532043,0.4867578446865082,0.6193423271179199,4.858293056488037,-0.00013953447341918945,3.7671236991882324
0.4370173513889313,0.6075480580329895,0.4647213816642761,0.6141335964202881,0.4843123257160187,0.6187655925750732,4.834352493286133,-0.0012296438217163086,3.7408742904663086
0.4365166425704956,0.6074286699295044,0.4634045958518982,0.6138215661048889,0.48185306787490845,0.6181853413581848,4.810234069824219,-0.0023592114448547363,3.715383529663086
0.4359627962112427,0.6072966456413269,0.46256422996520996,0.6136223077774048,0.47937870025634766,0.6176010966300964,4.786001682281494,-0.003425121307373047,3.6900296211242676
0.43552854657173157,0.6071930527687073,0.4618271589279175,0.6134475469589233,0.4768907129764557,0.6170133948326111,4.761476516723633,-0.004481256008148193,3.6646957397460938
0.43503400683403015,0.6070750951766968,0.4610314667224884,0.6132588386535645,0.4743872880935669,0.616421639919281,4.73685359954834,-0.005552351474761963,3.6391286849975586
0.4345276653766632,0.6069542765617371,0.4601149559020996,0.6130414605140686,0.4718685746192932,0.6158259510993958,4.711978912353516,-0.006647229194641113,3.613226890563965
0.4339386522769928,0.6068137884140015,0.45909950137138367,0.6128005385398865,0.46933475136756897,0.6152262687683105,4.686957359313965,-0.007762730121612549,3.5869827270507812
0.4333268702030182,0.6066678166389465,0.45842409133911133,0.6126402616500854,0.46678629517555237,0.6146227717399597,4.661924839019775,-0.008834600448608398,3.5609331130981445
0.43268445134162903,0.6065145134925842,0.45750030875205994,0.6124210357666016,0.4642229378223419,0.614015519618988,4.636600494384766,-0.009948432445526123,3.5343947410583496
0.43198975920677185,0.6063486933708191,0.4563588798046112,0.6121500730514526,0.4616907835006714,0.6134151816368103,4.612438201904297,-0.011082649230957031,3.5087742805480957
0.4314342141151428,0.6062160730361938,0.4553079903125763,0.6119005084037781,0.463034063577652,0.61373370885849,4.589447021484375,-0.01072227954864502,3.4846243858337402
0.43075817823410034,0.6060547232627869,0.4543904960155487,0.6116825938224792,0.4643844962120056,0.6140537261962891,4.566851615905762,-0.010340273380279541,3.460753917694092
0.43133559823036194,0.6061925888061523,0.45338135957717896,0.6114429235458374,0.46574220061302185,0.6143754720687866,4.543630599975586,-0.009968996047973633,3.4384217262268066
0.43056684732437134,0.6060090065002441,0.4525570273399353,0.6112470030784607,0.46710699796676636,0.6146987676620483,4.519940376281738,-0.009568393230438232,3.4134063720703125
0.43008261919021606,0.6058934330940247,0.4517696499824524,0.6110599040985107,0.46847856044769287,0.6150235533714294,4.496052265167236,-0.009160220623016357,3.3887343406677246
0.4295048117637634,0.6057554483413696,0.4506985545158386,0.6108052730560303,0.4698564410209656,0.6153497695922852,4.471902847290039,-0.008791327476501465,3.3634772300720215
0.4285987615585327,0.6055390238761902,0.449630469083786,0.6105513572692871,0.4712410569190979,0.6156774759292603,4.4486870765686035,-0.008419811725616455,3.338589668273926
0.4279650151729584,0.6053876280784607,0.448728084564209,0.6103367805480957,0.4726322889328003,0.61600661277771,4.426098823547363,-0.008021891117095947,3.314906120300293
0.42746907472610474,0.6052691340446472,0.4480234384536743,0.6101691722869873,0.4740295112133026,0.6163370609283447,4.403815269470215,-0.007593035697937012,3.2918953895568848
0.42716190218925476,0.6051957607269287,0.44715434312820435,0.6099624037742615,0.4754326343536377,0.6166687607765198,4.380965709686279,-0.007186472415924072,3.2685608863830566
0.4265219271183014,0.6050428152084351,0.44605255126953125,0.6097003221511841,0.4768404960632324,0.617001473903656,4.358010292053223,-0.0068125128746032715,3.2444300651550293
0.4257584512233734,0.6048603653907776,0.4453122317790985,0.6095240712165833,0.47825267910957336,0.6173351407051086,4.334677696228027,-0.00638425350189209,3.219970226287842
0.4255811274051666,0.6048179864883423,0.44447633624076843,0.609325110912323,0.4796704351902008,0.6176700592041016,4.310735702514648,-0.005968034267425537,3.1958494186401367
0.42508119344711304,0.6046984791755676,0.4435468316078186,0.6091038584709167,0.48109257221221924,0.6180058121681213,4.28639030456543,-0.005564451217651367,3.170754909515381
0.4246264100074768,0.6045897603034973,0.442719042301178,0.6089066863059998,0.4825170934200287,0.6183421015739441,4.263291835784912,-0.0051451921463012695,3.1470255851745605
0.42419856786727905,0.6044874787330627,0.44185614585876465,0.608701229095459,0.48394516110420227,0.6186789870262146,4.2405290603637695,-0.004730343818664551,3.123659133911133
0.4236154854297638,0.6043481230735779,0.44080623984336853,0.6084511280059814,0.4853755831718445,0.6190164089202881,4.217435836791992,-0.004342377185821533,3.0996193885803223
0.42289987206459045,0.604176938533783,0.4398934543132782,0.608233630657196,0.4868084490299225,0.6193543076515198,4.194087028503418,-0.003933548927307129,3.075216770172119
0.4223495423793793,0.6040453314781189,0.43890181183815,0.6079972982406616,0.48824483156204224,0.619692862033844,4.170195579528809,-0.0035355687141418457,3.0505247116088867
0.4218451976776123,0.6039247512817383,0.43796074390411377,0.6077730059623718,0.48968252539634705,0.6200316548347473,4.146047115325928,-0.0031297802925109863,3.0257039070129395
0.421511173248291,0.6038447618484497,0.43737727403640747,0.6076338887214661,0.4911215603351593,0.620370626449585,4.121581077575684,-0.002671182155609131,3.001070976257324
0.4208505153656006,0.6036867499351501,0.4365682601928711,0.6074409484863281,0.49256274104118347,0.6207099556922913,4.098183631896973,-0.0022454261779785156,2.976839780807495
0.4203431308269501,0.6035653352737427,0.43551522493362427,0.6071898937225342,0.49400225281715393,0.6210488080978394,4.075342178344727,-0.0018566250801086426,2.9532618522644043
0.419746458530426,0.6034225821495056,0.43455150723457336,0.6069599986076355,0.49544134736061096,0.6213874220848083,4.05207633972168,-0.0014552474021911621,2.929201126098633
0.4192236065864563,0.6032974720001221,0.4337512254714966,0.6067690849304199,0.4968787133693695,0.6217254996299744,4.028778076171875,-0.0010306835174560547,2.9053354263305664
0.4186595678329468,0.603162407875061,0.4328651428222656,0.6065576076507568,0.4983121156692505,0.6220625638961792,4.00554084777832,-0.0006206631660461426,2.88142991065979
0.41818946599960327,0.6030499339103699,0.43206295371055603,0.6063661575317383,0.49974268674850464,0.622398853302002,3.982038974761963,-0.0001995563507080078,2.8574769496917725
0.4177398681640625,0.6029422879219055,0.43117642402648926,0.6061545610427856,0.5011674761772156,0.6227336525917053,3.9581856727600098,0.00020647048950195312,2.8331801891326904
0.4173581600189209,0.6028509140014648,0.4303516149520874,0.6059576272964478,0.5025886297225952,0.6230674982070923,3.933917999267578,0.0006200075149536133,2.8086345195770264
0.41679948568344116,0.6027171611785889,0.42987990379333496,0.6058449745178223,0.5040058493614197,0.6234002113342285,3.910208225250244,0.0010840892791748047,2.784574270248413
0.4172682464122772,0.6028293371200562,0.4285690188407898,0.6055319309234619,0.5054194331169128,0.6237320899963379,3.88610577583313,0.001421809196472168,2.7612133026123047
0.41635069251060486,0.6026096940040588,0.4277033805847168,0.6053251624107361,0.5068246126174927,0.6240617632865906,3.8622543811798096,0.0018221139907836914,2.7362849712371826
0.4160933494567871,0.6025480628013611,0.4271182417869568,0.605185329914093,0.5082238912582397,0.6243900060653687,3.8392090797424316,0.002261638641357422,2.7132880687713623
0.4157056510448456,0.602455198764801,0.42632728815078735,0.6049963235855103,0.5096166133880615,0.624716579914093,3.8156018257141113,0.0026677846908569336,2.6894519329071045
0.41516226530075073,0.6023250222206116,0.4255828559398651,0.6048184037208557,0.5110019445419312,0.6250413060188293,3.791868209838867,0.0030777454376220703,2.665304183959961
0.4144846200942993,0.6021627187728882,0.4246923327445984,0.6046055555343628,0.5123792290687561,0.6253640055656433,3.7677001953125,0.003462553024291992,2.6404788494110107
0.4138762354850769,0.6020169854164124,0.42422622442245483,0.6044940948486328,0.51374751329422,0.6256845593452454,3.7441697120666504,0.003907203674316406,2.6166160106658936
0.4134686291217804,0.6019192934036255,0.4234064817428589,0.6042981147766113,0.5151067972183228,0.626002848148346,3.7205042839050293,0.004295229911804199,2.5927348136901855
0.4129824638366699,0.6018027663230896,0.42280253767967224,0.6041536927223206,0.5164548754692078,0.6263183951377869,3.69704008102417,0.0047109127044677734,2.569063663482666
0.41262924671173096,0.6017181277275085,0.4221908152103424,0.604007363319397,0.5177921056747437,0.6266313791275024,3.673449754714966,0.005121350288391113,2.5454678535461426
0.41228288412094116,0.6016351580619812,0.4214785695075989,0.6038370132446289,0.5191216468811035,0.6269423961639404,3.6513278484344482,0.005513429641723633,2.523256540298462
0.41173627972602844,0.6015041470527649,0.4206784963607788,0.6036455631256104,0.5204387307167053,0.6272503733634949,3.6297154426574707,0.005887269973754883,2.5012214183807373
0.41121774911880493,0.6013798713684082,0.4204843044281006,0.6035991311073303,0.5217408537864685,0.627554714679718,3.6075079441070557,0.00634610652923584,2.478980541229248
0.4108651578426361,0.6012952923774719,0.41947466135025024,0.6033575534820557,0.5230274796485901,0.6278554201126099,3.5859413146972656,0.006676673889160156,2.4571750164031982
0.41046974062919617,0.601200520992279,0.4187704026699066,0.6031889319419861,0.5242987275123596,0.6281523704528809,3.564025402069092,0.007046937942504883,2.435143232345581
0.4098554253578186,0.6010532379150391,0.41781264543533325,0.6029596924781799,0.5255572199821472,0.6284462809562683,3.541412591934204,0.0073740482330322266,2.4120237827301025
0.4094700515270233,0.6009607911109924,0.4170929193496704,0.602787435054779,0.5268047451972961,0.6287375688552856,3.518350124359131,0.007732748985290527,2.38891863822937
0.4089580774307251,0.6008380055427551,0.4167100191116333,0.6026957035064697,0.5280401706695557,0.629025936126709,3.4959123134613037,0.008137106895446777,2.3664255142211914
0.40865689516067505,0.6007657647132874,0.41606783866882324,0.6025419235229492,0.5292552709579468,0.6293094158172607,3.473156690597534,0.008494734764099121,2.34378981590271
0.4082027077674866,0.6006568670272827,0.4152727723121643,0.6023514866828918,0.5304557681083679,0.6295894384384155,3.452153205871582,0.008823513984680176,2.322571039199829
0.40781712532043457,0.6005643010139465,0.41487184166908264,0.6022554636001587,0.5316432118415833,0.6298662424087524,3.4309706687927246,0.009206652641296387,2.3014769554138184
0.4074319005012512,0.6004719138145447,0.4140971601009369,0.6020698547363281,0.5328176021575928,0.6301400065422058,3.409890651702881,0.009528279304504395,2.2803077697753906
0.4068879783153534,0.6003414392471313,0.4135296642780304,0.6019339561462402,0.5339756011962891,0.6304098963737488,3.3887178897857666,0.009875059127807617,2.2589550018310547
0.40636566281318665,0.6002160906791687,0.41290682554244995,0.6017847061157227,0.5351177453994751,0.6306759119033813,3.3670778274536133,0.010207056999206543,2.237165689468384
0.40602147579193115,0.6001335382461548,0.4121931195259094,0.6016136407852173,0.5362421274185181,0.6309378147125244,3.3451151847839355,0.010518670082092285,2.2152647972106934
0.4053109586238861,0.5999630093574524,0.4113997220993042,0.601423442363739,0.5373512506484985,0.6311960220336914,3.3228297233581543,0.010812163352966309,2.1925578117370605
0.40490537881851196,0.5998656749725342,0.41093361377716064,0.6013116836547852,0.5384459495544434,0.6314508318901062,3.3021631240844727,0.01114964485168457,2.1719651222229004
0.40444913506507874,0.599756121635437,0.4106307625770569,0.6012390851974487,0.5395239591598511,0.6317017078399658,3.2812914848327637,0.011505484580993652,2.151197910308838
0.40418946743011475,0.599693775177002,0.4095802307128906,0.6009871959686279,0.5405882000923157,0.631949245929718,3.259647846221924,0.011742591857910156,2.129594564437866
0.40364041924476624,0.5995619893074036,0.40866127610206604,0.6007668375968933,0.5416353344917297,0.6321927309036255,3.237513542175293,0.011993169784545898,2.1072328090667725
0.4031454920768738,0.5994431972503662,0.40824833512306213,0.6006677746772766,0.5426654815673828,0.6324322819709778,3.215301513671875,0.01231396198272705,2.0851118564605713
0.4029521942138672,0.5993967652320862,0.4076697528362274,0.6005289554595947,0.5436806082725525,0.6326681971549988,3.1934962272644043,0.012603759765625,2.0636866092681885
0.40250444412231445,0.5992892384529114,0.40691938996315,0.6003490090370178,0.5446797609329224,0.6329004168510437,3.1713597774505615,0.012861490249633789,2.041562080383301
0.40206021070480347,0.5991825461387634,0.4064297378063202,0.6002315282821655,0.5456662178039551,0.6331295371055603,3.148695468902588,0.013153791427612305,2.019066095352173
0.4016155004501343,0.5990757346153259,0.40586623549461365,0.6000962853431702,0.546633780002594,0.6333542466163635,3.1268796920776367,0.013427734375,1.9973607063293457
0.40118408203125,0.5989720821380615,0.4052707552909851,0.5999533534049988,0.547588586807251,0.633575975894928,3.106156826019287,0.013692021369934082,1.976715326309204
0.4009625315666199,0.5989189147949219,0.4045892357826233,0.5997897386550903,0.5485265254974365,0.6337937116622925,3.085371971130371,0.013936638832092285,1.9562315940856934
0.4005753993988037,0.5988258719444275,0.40407130122184753,0.5996654033660889,0.5494475960731506,0.6340073943138123,3.066178560256958,0.01419973373413086,1.9371569156646729
0.4001135528087616,0.5987149477005005,0.40325337648391724,0.5994690656661987,0.5503529906272888,0.6342174410820007,3.0467681884765625,0.014411211013793945,1.9176645278930664
0.3997163772583008,0.5986194610595703,0.40284401178359985,0.5993707776069641,0.551243782043457,0.634424090385437,3.0273821353912354,0.014679312705993652,1.8984594345092773
0.39902442693710327,0.5984532833099365,0.40199413895606995,0.5991666913032532,0.5521177649497986,0.6346268057823181,3.0072150230407715,0.014873981475830078,1.8779845237731934
0.39879417419433594,0.5983979105949402,0.40135854482650757,0.5990140438079834,0.5529773831367493,0.6348260641098022,2.9873249530792236,0.015095829963684082,1.8584117889404297
0.3984130024909973,0.5983062386512756,0.4007495045661926,0.5988677144050598,0.5538193583488464,0.6350212693214417,2.9670214653015137,0.015314936637878418,1.838289737701416
0.39811259508132935,0.5982341170310974,0.4017125070095062,0.5990990996360779,0.5546491742134094,0.6352135539054871,2.947061061859131,0.015769481658935547,1.8192636966705322
0.39775538444519043,0.5981482267379761,0.40307340025901794,0.5994258522987366,0.5554674863815308,0.6354031562805176,2.92691707611084,0.016280174255371094,1.8001632690429688
0.3974197506904602,0.598067581653595,0.40447303652763367,0.5997619032859802,0.556269645690918,0.6355889439582825,2.906545877456665,0.01679098606109619,1.780883550643921
0.39702457189559937,0.597972571849823,0.40337884426116943,0.5994991660118103,0.5570567846298218,0.6357712745666504,2.8860530853271484,0.01691567897796631,1.7603847980499268
