0,1,2,3,4,5
9.361738,12.155885,0.3761532,0.67148715,0.41771585,0.5066764
15.193462,3.7217307,0.528218,0.5740414,0.5555697,0.5355924
3.1132424,17.390768,0.3349787,0.7406982,0.4363674,0.6165056
1.4647901,18.809101,0.32320094,0.7316877,0.46482122,0.5422557
15.591312,2.8409207,0.49705082,0.53537303,0.5802945,0.5613675
1.8729454,17.678968,0.21399212,0.6290087,0.53911114,0.6327396
15.611383,2.81116,0.5012913,0.53707933,0.57783616,0.56017035
4.2984467,11.603014,0.19048786,0.44524005,0.5408839,0.40551203
1.3845772,18.947063,0.3319434,0.7415758,0.45026702,0.536067
1.9093168,18.35562,0.28447586,0.66261244,0.53696764,0.57882893
15.502245,2.8632526,0.5111625,0.5423283,0.5727413,0.55436724
13.126757,8.428317,0.73583925,0.7514885,0.43332416,0.4379955
12.783567,3.3625782,0.3975004,0.44745404,0.65552616,0.5701548
15.508399,2.7486444,0.50865936,0.5375634,0.5738308,0.5565132
15.469664,2.7641249,0.5104026,0.53849924,0.5720039,0.5543675
15.453643,2.7214992,0.51053166,0.53753155,0.57131946,0.5542943
15.408822,2.7207541,0.5110462,0.53724277,0.5699144,0.55226076
4.532175,18.333183,0.59806836,0.88179046,0.23620084,0.50204575
1.4187694,18.962332,0.33224958,0.733889,0.45000762,0.5353443
1.7200863,18.930605,0.36898172,0.76377654,0.41384128,0.5362029
4.0977216,16.774948,0.29132107,0.41325766,0.6865397,0.30398285
1.4265984,18.967098,0.33245105,0.7315713,0.4496814,0.53503484
9.532954,17.708023,0.673746,0.85034865,0.3397774,0.5408069
15.251482,2.6596391,0.5187867,0.53826994,0.5631274,0.54620135
9.616478,15.27432,0.6007573,0.7539238,0.28426486,0.22139582
2.4438214,12.216381,0.1178686,0.40923274,0.55817837,0.49944237
1.4281589,18.96924,0.33293784,0.72770023,0.44729215,0.5331938
15.226579,2.609837,0.5211991,0.5375241,0.56166154,0.54581887
1.4358759,18.968126,0.33418113,0.7270418,0.44511992,0.53241277
2.5860357,15.123105,0.12938046,0.47772598,0.62299603,0.71275955
1.4273083,18.968437,0.33349538,0.7246022,0.44467852,0.53144914
5.7793636,15.264021,0.54185045,0.72872275,0.30166084,0.23516372
5.5492496,18.51997,0.6432951,0.9017309,0.19445354,0.53137505
1.4217252,18.965343,0.3339517,0.7222229,0.44174996,0.5297484
1.438235,18.951921,0.3338518,0.7185458,0.443833,0.5271963
15.167677,2.5850654,0.5272805,0.53747505,0.56196606,0.5452205
15.171747,2.6612747,0.52889645,0.5406743,0.56523216,0.55612826
1.4338905,18.959442,0.337646,0.72168714,0.43453133,0.52733934
15.143104,2.5781727,0.52931017,0.5374527,0.5620192,0.5451871
15.131014,2.575307,0.52995,0.5374408,0.5617932,0.54509574
5.0997553,16.821825,0.47052166,0.56454515,0.71316516,0.5901639
11.051929,3.561604,0.5345559,0.7018453,0.33663285,0.549592
8.708428,13.753361,0.36579028,0.7683531,0.32146043,0.72430664
15.069656,2.5629318,0.53235567,0.53740567,0.5598299,0.5443633
6.983955,12.137108,0.585297,0.8464052,0.311698,0.80341095
12.902422,10.145094,0.65686804,0.76795185,0.50396013,0.7980952
15.013063,2.5581717,0.53436315,0.53769183,0.5574082,0.5433625
14.995307,2.5492775,0.5344952,0.5373621,0.5566782,0.54332924
1.4254963,18.953817,0.33811915,0.7100662,0.43375623,0.52201277
1.3696396,18.365534,0.33038446,0.675382,0.3908832,0.372186
1.4301109,18.962887,0.33902878,0.70916283,0.43422812,0.52452254
4.456749,14.7984705,0.3423354,0.38041684,0.6761625,0.21419239
14.906132,2.5344193,0.53679717,0.5372852,0.55338293,0.54227054
7.0009065,6.6040506,0.14120209,0.1872716,0.8092472,0.36590502
1.4463294,18.95716,0.3411811,0.70662916,0.43199122,0.5244874
14.804737,2.5418382,0.5378275,0.5396769,0.54842174,0.5417181
1.5808392,18.94129,0.3577567,0.7193801,0.41400734,0.5243924
15.012116,6.428894,0.5454502,0.61883664,0.65608156,0.8367521
