0,1,2,3,4,5
13.504934,10.326595,0.35495844,0.5803944,0.69275165,0.34826428
14.273671,14.046593,0.38518882,0.4570688,0.65071034,0.22163528
13.022636,13.425552,0.4646678,0.66077054,0.3424858,0.47977436
11.12515,15.117078,0.4810706,0.7007128,0.21549621,0.2976055
10.955877,10.1855,0.29708356,0.54037356,0.62589294,0.4619426
15.002965,15.481596,0.59643763,0.7283738,0.25050372,0.35381857
12.6049385,14.608879,0.38208234,0.49734297,0.48287624,0.21113011
10.959705,9.599077,0.35973316,0.680646,0.4547604,0.60823745
15.987,15.504253,0.45472962,0.43134856,0.59649855,0.20748958
13.19015,12.230529,0.40737772,0.58589715,0.46399388,0.56866467
12.427208,9.445218,0.3990459,0.68888944,0.4462503,0.74115443
12.6004715,10.338179,0.36795142,0.6168499,0.5697288,0.53145397
12.925633,11.257819,0.3631774,0.5533514,0.5692318,0.5348683
16.085684,16.386503,0.56491107,0.58578694,0.42138675,0.19838026
15.9156685,15.632904,0.6318921,0.7349044,0.2746964,0.38772887
13.735897,10.776733,0.44111755,0.66682315,0.40806937,0.7312289
11.588597,13.966972,0.4141678,0.6106959,0.3386554,0.36271596
14.39722,11.40723,0.41155937,0.5690962,0.5428936,0.63246787
14.547969,12.977987,0.4416258,0.58707887,0.5060042,0.3909425
13.638323,13.734335,0.45849457,0.6314987,0.43188894,0.32988387
13.36995,13.703527,0.43212295,0.6000543,0.44523522,0.29654372
13.214231,9.941181,0.35737705,0.58200115,0.62478995,0.56777894
9.941854,15.32899,0.3468311,0.47297835,0.36246064,0.25259358
15.388671,16.748882,0.5619745,0.5719021,0.28777152,0.30594352
15.167809,16.119318,0.5860647,0.66065335,0.24154025,0.39908153
16.410448,15.328712,0.60565144,0.67349344,0.35851383,0.43055868
11.10672,12.816443,0.48438975,0.78766274,0.27045888,0.37955183
14.431112,14.297738,0.47708687,0.5873783,0.40802318,0.4407554
13.93696,14.195418,0.46032268,0.60924846,0.49861944,0.25921676
13.901005,11.85746,0.42091882,0.62340647,0.5613414,0.39723843
15.887529,15.852758,0.5134715,0.5233065,0.43307924,0.25601625
12.693981,12.322395,0.4856239,0.74304456,0.32583517,0.54488134
16.13924,14.725098,0.5390651,0.6021849,0.44612962,0.39889017
14.758524,16.90961,0.57099617,0.63136494,0.29190782,0.17893744
12.619249,12.125688,0.38740474,0.6031044,0.51211166,0.36761543
13.671193,14.294663,0.44550326,0.55265677,0.3817075,0.48962158
13.171963,13.120363,0.4818464,0.697308,0.36830914,0.47713634
10.496019,10.337921,0.3825224,0.7208151,0.4237668,0.50555515
9.621552,14.959201,0.37893367,0.560154,0.25610292,0.3575753
11.915701,12.309466,0.34970605,0.5348206,0.49875537,0.4248844
11.102977,14.730452,0.37161765,0.49508512,0.31558222,0.40382513
14.560269,12.893862,0.4839027,0.67760634,0.5342214,0.31366688
14.734346,14.357862,0.6543102,0.85430443,0.2181853,0.39108583
11.911821,8.843163,0.25749028,0.45266762,0.7176759,0.5544698
11.077786,13.406708,0.41636366,0.6564918,0.315787,0.38889468
14.672418,14.540254,0.4150037,0.46616828,0.54161304,0.2724135
13.93117,13.678415,0.33869773,0.38457,0.66769207,0.27246195
16.469128,12.428737,0.485694,0.57142305,0.6198895,0.5366116
12.877171,9.237022,0.2845193,0.46169007,0.7269014,0.56439674
13.5416975,15.535649,0.6282174,0.8187619,0.14844638,0.36584115
12.028688,8.151935,0.33761865,0.6319199,0.5509949,0.7697956
12.889683,10.113571,0.40475386,0.6610689,0.4869623,0.70480496
13.55596,13.168391,0.4379969,0.5929498,0.37062997,0.55035067
14.200324,13.663301,0.5184284,0.70268774,0.32386097,0.4548644
15.80133,15.653605,0.44905537,0.4109129,0.5564455,0.26067257
12.71469,13.464615,0.19709349,0.14827138,0.8056188,0.3127603
13.20606,14.335379,0.28214782,0.26171446,0.70060813,0.2314176
16.070473,11.781803,0.65485793,0.8669033,0.26516664,0.673017
12.173584,13.702165,0.20013303,0.14497003,0.78383934,0.30353612
14.609566,13.657047,0.6620376,0.88538265,0.19540495,0.44856828
14.723392,13.24218,0.7230501,0.935169,0.12073499,0.5695525
12.40507,13.742599,0.20399296,0.13392836,0.79643345,0.306316
14.713912,13.241991,0.7212673,0.9356102,0.12205845,0.5673168
14.7182045,13.208086,0.7202571,0.93588275,0.12372768,0.56788045
12.145334,13.588052,0.21549618,0.15060067,0.758387,0.34447986
12.751225,13.90485,0.23383674,0.15316668,0.754266,0.34725016
14.689983,13.164386,0.71748936,0.9369295,0.12620118,0.56667626
14.683379,13.1509285,0.71651673,0.9372094,0.12718868,0.56620395
10.641995,15.620599,0.5355366,0.74203956,0.10203275,0.52864933
14.106022,12.809675,0.68017375,0.92737615,0.15316382,0.52900195
15.722395,16.228779,0.3480785,0.17160058,0.78319424,0.11160794
14.629452,13.069422,0.7136155,0.93812877,0.13122696,0.5655941
12.541627,13.717875,0.21856934,0.12370464,0.7883146,0.33163744
16.567642,14.98423,0.69256824,0.83159894,0.315048,0.3642822
12.290082,13.59641,0.2101134,0.11602837,0.79970336,0.3202206
13.712649,18.073772,0.74502105,0.8647573,0.045832932,0.22503412
12.2710085,13.5858345,0.2124325,0.11462891,0.7983606,0.32204312
13.363897,16.042898,0.3716069,0.3005284,0.5822787,0.121206254
14.442416,12.881901,0.7005903,0.9377656,0.14029765,0.5683319
13.547541,17.395819,0.72419053,0.87507,0.057922423,0.2965176
14.550843,12.950384,0.70608014,0.9402656,0.13911125,0.5636124
14.317429,15.533903,0.31502062,0.1596964,0.75663066,0.16292113
9.989744,10.394821,0.42484105,0.8314864,0.41841686,0.28991178
12.213836,13.551819,0.21998522,0.11032775,0.7938752,0.32802334
15.6369915,8.313656,0.28102112,0.291084,0.92073655,0.44806108
14.366473,12.799208,0.69435245,0.93904436,0.14940748,0.55402094
9.77117,10.207535,0.41421553,0.8271614,0.43559092,0.28454614
12.354376,9.936639,0.3590024,0.6248587,0.6552311,0.32900304
12.0419235,13.602421,0.22768265,0.112998664,0.7808213,0.3270398
15.115953,13.23851,0.70628834,0.93021226,0.17396092,0.5351706
15.088446,8.504991,0.2872964,0.30057317,0.89700174,0.48476124
14.4298725,12.786938,0.69951224,0.94227433,0.1471343,0.5644451
16.216537,10.131109,0.5938049,0.8344695,0.39825958,0.74393994
15.640012,11.31384,0.63217336,0.8780105,0.28796077,0.68090206
14.383461,12.719311,0.6983298,0.9426419,0.1491155,0.5653189
12.178369,13.5439005,0.23080343,0.10504097,0.78755754,0.33395335
14.348543,12.667265,0.6975112,0.942878,0.15049729,0.56593114
9.848171,10.106606,0.4320636,0.83908904,0.4227058,0.304317
16.2378,15.702366,0.49602154,0.28419662,0.449867,0.6172292
12.179712,13.559149,0.23359787,0.103616476,0.7853048,0.33580643
12.172924,13.556328,0.23443425,0.10316864,0.78496647,0.3361555
10.982313,9.778599,0.40078992,0.75604665,0.54979724,0.3179314
14.273478,12.55036,0.69474316,0.9437449,0.15411359,0.5667489
15.418518,18.358234,0.70500344,0.6649068,0.15944976,0.14141792
15.577445,11.580825,0.66149706,0.90640366,0.26200753,0.63324547
14.235193,12.492195,0.693385,0.9441412,0.15582952,0.5676628
