0,1,2,3,4,5
16.308475,7.1255536,0.33174962,0.5484245,0.7982311,0.5181934
15.579739,5.9784355,0.34545952,0.433989,0.7159734,0.62053007
14.168038,5.9869432,0.41518652,0.4380304,0.700089,0.6591381
10.726307,7.9322433,0.32554847,0.4015877,0.6184065,0.7095061
6.827917,8.480998,0.46934906,0.5561015,0.5145185,0.7005085
13.121133,5.8403387,0.35345972,0.53115785,0.59445214,0.66959506
15.363158,7.2034144,0.38959593,0.45317906,0.75187653,0.5526626
14.859034,6.2663984,0.50033015,0.3731604,0.3476498,0.43441594
12.294794,4.8229084,0.43013307,0.44038045,0.21245795,0.60085034
15.04328,6.252847,0.42361128,0.5290228,0.62797433,0.5303086
13.61027,8.4251795,0.29527056,0.33859026,0.35259604,0.47728816
15.060902,5.037887,0.3515669,0.59294033,0.41635,0.5320601
15.351183,7.052376,0.26314294,0.3886047,0.47190946,0.5132941
12.313242,7.948375,0.4872587,0.38342732,0.4319737,0.5031875
11.288153,8.113799,0.4926634,0.51586586,0.59881675,0.56829613
14.059641,4.903432,0.39460176,0.53393567,0.28630227,0.5364324
16.321589,7.977829,0.36532503,0.4577295,0.6456848,0.3977934
12.894705,7.504275,0.51593065,0.3772425,0.4464053,0.49783596
16.665714,6.0695434,0.39545715,0.5806342,0.5202373,0.38134873
10.211027,7.0275807,0.37006158,0.57588667,0.32269287,0.59149635
15.761686,6.772376,0.2746876,0.28246444,0.41924673,0.5127319
6.9289465,7.2075834,0.42526233,0.5563866,0.30050603,0.69314265
17.57393,5.381671,0.28722298,0.45699406,0.55964106,0.45053136
10.774902,5.030734,0.4487391,0.40383422,0.18394518,0.63726616
10.922447,7.24368,0.35373807,0.32258087,0.23006228,0.58648616
14.568282,7.2645817,0.434128,0.484025,0.6166708,0.49921083
15.408439,7.420682,0.3982499,0.7043114,0.5833275,0.36987484
15.005428,7.061079,0.33013135,0.4890003,0.6691698,0.55545855
13.036068,7.336135,0.48561126,0.40421122,0.2849841,0.42945576
12.690072,6.4839787,0.5915107,0.46761748,0.6526915,0.5987671
15.656311,5.9548054,0.35999718,0.21968642,0.61440384,0.6388016
7.482746,7.046336,0.48134094,0.29998055,0.34873316,0.74749744
15.992466,4.8583245,0.36420673,0.3836954,0.47459847,0.5716536
14.644831,6.8219543,0.275763,0.44719246,0.44862613,0.53375435
14.147156,9.340843,0.28406173,0.5512102,0.5791501,0.43392056
15.457268,6.957026,0.20259431,0.415583,0.5102392,0.55556816
11.477431,5.98812,0.5527396,0.33716097,0.26790118,0.57233685
14.41854,6.7904034,0.29039866,0.29724258,0.42496777,0.58100915
10.850844,7.268598,0.34031156,0.60762674,0.3866153,0.5818106
7.7444453,6.8277655,0.47024816,0.32268184,0.3004952,0.7271297
14.617196,5.130419,0.46170384,0.30517873,0.5522269,0.6516006
10.954262,6.6997647,0.32989773,0.44339326,0.34689748,0.64730954
15.283705,5.184613,0.51425016,0.48242596,0.4672168,0.49499476
10.593052,5.778699,0.4198285,0.3080483,0.4675894,0.75964165
16.947954,5.3376937,0.23057324,0.5242634,0.3863799,0.44734037
14.618205,5.2185416,0.5330682,0.35992426,0.31664118,0.4953064
17.06517,8.128103,0.3652491,0.32552534,0.62832505,0.36656457
16.20714,7.1670456,0.39054343,0.367692,0.5963842,0.44871128
13.96759,6.4977283,0.42976213,0.47662008,0.52265334,0.5422912
16.611368,7.005391,0.40519932,0.4369533,0.5593608,0.38435417
16.642467,4.7265825,0.46753824,0.35869527,0.4325847,0.47926724
11.24576,6.5135617,0.5338629,0.5317973,0.35373724,0.53705686
11.503864,6.7258,0.4227399,0.51644677,0.2676196,0.5202489
13.876757,6.4687147,0.47268957,0.5724813,0.73975116,0.6016009
13.620881,7.262588,0.3145749,0.2727931,0.5099463,0.62674445
14.928016,8.13734,0.34307832,0.54705775,0.6152517,0.44641322
11.682239,8.824776,0.48133945,0.81273407,0.36188966,0.31120217
15.461699,4.76519,0.3061559,0.118285745,0.5935038,0.7763243
11.8627405,8.901896,0.4809417,0.8082261,0.37302035,0.30532843
11.63165,8.903891,0.4809719,0.8163084,0.36601627,0.3071354
11.210827,8.87701,0.45576674,0.74299335,0.41667208,0.38429338
11.32082,8.888899,0.48526397,0.81139815,0.3999946,0.33095783
11.552609,8.443668,0.41861546,0.6228268,0.65821046,0.55450666
15.519983,4.8210087,0.3081311,0.11482638,0.58741415,0.7709743
15.526684,4.828587,0.30872017,0.11419982,0.5866878,0.7702002
11.280165,8.734349,0.49029288,0.8240663,0.37570906,0.31714493
15.535327,4.8359823,0.31068122,0.11282697,0.58582664,0.76850456
13.357647,4.3645525,0.40701175,0.1747055,0.380761,0.7576046
15.529418,4.829831,0.31294656,0.11113438,0.5850626,0.76734453
15.229519,5.1867113,0.48589015,0.24464893,0.5946715,0.6376442
15.510978,4.810167,0.31593907,0.10939571,0.5855908,0.7664968
8.973702,8.484005,0.57162917,0.77674973,0.54401284,0.48831972
13.545299,6.869131,0.4039331,0.76395774,0.40388763,0.3923704
11.218796,8.657187,0.48407394,0.8297805,0.38288364,0.32655388
9.550439,7.7470417,0.3934072,0.7664386,0.22475669,0.43415052
15.563537,4.829706,0.3279059,0.108383924,0.5986384,0.7583245
15.483278,4.7794576,0.32314044,0.10497972,0.5852675,0.7635062
